company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
Company 02475,8.5,1-3 years,Postgraduate,Role 00008,2,7,10,Beijing
Company 02476,8.0,Experience not required,Bachelor degree,Data Analyst Engineer,5,6,10,Beijing
Company 02477,11.5,Fresh graduate,Postgraduate,Role 00008,2,9,14,Beijing
Company 02454,20.0,3-5 years,Bachelor degree,Data Analyst,1,15,25,Beijing
Company 02478,45.0,Less than 1 year,Bachelor degree,Role 00008,5,30,60,Beijing
Company 02479,16.5,Experience not required,Bachelor degree,Role 00008,6,11,22,Beijing
Company 02480,25.0,3-5 years,Postgraduate,Role 00008,2,20,30,Beijing
Company 02237,22.5,1-3 years,Bachelor degree,Role 00802,1,15,30,Beijing
Company 02481,12.5,3-5 years,Bachelor degree,Role 00008,2,10,15,Beijing
Company 02451,20.0,Experience not required,Bachelor degree,Role 00319,3,15,25,Beijing
Company 01662,17.5,3-5 years,Bachelor degree,Role 00008,4,13,22,Beijing
Company 02437,30.0,3-5 years,Bachelor degree,Role 00049,4,20,40,Beijing
Company 00518,30.0,5+ years,Postgraduate,Data Analyst Manager,6,20,40,Beijing
Company 02173,24.0,Experience not required,Bachelor degree,Role 00803,1,16,32,Beijing
Company 00135,20.0,3-5 years,Bachelor degree,Role 00804,1,15,25,Beijing
Company 00115,27.0,3-5 years,Bachelor degree,Role 00008,2,18,36,Beijing
Company 02282,45.0,3-5 years,Bachelor degree,Role 00008,5,30,60,Beijing
Company 00305,22.5,3-5 years,Bachelor degree,Role 00039,3,15,30,Beijing
Company 02276,32.5,3-5 years,Postgraduate,Role 00063,1,25,40,Beijing
Company 02482,20.0,3-5 years,Bachelor degree,Role 00008,5,15,25,Beijing
Company 02298,16.5,3-5 years,Bachelor degree,Role 00008,2,13,20,Beijing
Company 01900,30.0,3-5 years,Bachelor degree,Role 00008,3,20,40,Beijing
Company 02483,30.0,3-5 years,Bachelor degree,Role 00805,5,20,40,Beijing
Company 02484,18.0,1-3 years,Postgraduate,Role 00008,1,12,24,Beijing
Company 02363,20.0,3-5 years,Bachelor degree,Role 00049,4,15,25,Beijing
Amazon,12.5,1-3 years,Bachelor degree,Role 00008,2,10,15,Beijing
Company 02485,45.0,5+ years,Bachelor degree,Senior Data Analyst,2,30,60,Beijing
Company 02486,16.0,1-3 years,Bachelor degree,Data Analyst,5,12,20,Beijing
Company 02298,55.0,5+ years,Bachelor degree,Role 00806,6,40,70,Beijing
Company 02487,20.0,3-5 years,Bachelor degree,Role 00505,6,15,25,Beijing
Company 02488,30.0,3-5 years,Bachelor degree,Role 00807,6,20,40,Beijing
Company 02489,30.0,3-5 years,Postgraduate,Data Analyst Manager,6,20,40,Beijing
Company 02490,20.5,5+ years,Bachelor degree,Data Analyst,2,16,25,Beijing
Company 02491,5.5,Less than 1 year,Bachelor degree,Role 00270,6,5,6,Beijing
Company 00089,30.0,3-5 years,Bachelor degree,Role 00808,2,20,40,Beijing
Company 02389,21.5,5+ years,Bachelor degree,Role 00809,2,18,25,Beijing
Company 02173,22.5,3-5 years,Postgraduate,Role 00008,5,15,30,Beijing
Company 02173,45.0,5+ years,Bachelor degree,Data Analyst Architect,3,30,60,Beijing
Company 02492,2.5,Less than 1 year,Bachelor degree,Role 00052,5,2,3,Beijing
Company 02493,5.5,Fresh graduate,Bachelor degree,Role 00810,6,5,6,Beijing
Company 02494,25.0,3-5 years,Bachelor degree,Role 00811,5,20,30,Beijing
Company 02495,15.0,1-3 years,Postgraduate,Role 00008,2,12,18,Beijing
Company 02496,25.0,3-5 years,Bachelor degree,Role 00008,6,20,30,Beijing
Company 02497,22.5,3-5 years,Bachelor degree,Role 00008,2,15,30,Beijing
Company 02498,6.5,1-3 years,Bachelor degree,Role 00048,1,5,8,Beijing
Company 02277,22.5,3-5 years,Bachelor degree,Data Analyst Specialist,1,15,30,Beijing
CSDN,20.0,3-5 years,Bachelor degree,Java Developer,1,15,25,Beijing
Company 02499,32.5,Experience not required,Bachelor degree,Role 00008,3,30,35,Beijing
Company 02500,16.5,5+ years,Bachelor degree,Role 00008,2,15,18,Beijing
Company 00704,12.5,1-3 years,Bachelor degree,Role 00812,3,10,15,Beijing
Company 02037,22.5,1-3 years,Associate degree,Role 00813,6,15,30,Beijing
Company 02282,45.0,1-3 years,Postgraduate,Role 00049,2,30,60,Beijing
IMS,17.5,3-5 years,Bachelor degree,Role 00008,2,15,20,Beijing
Company 02282,22.5,3-5 years,Bachelor degree,Role 00008,1,15,30,Beijing
Company 00115,50.0,5+ years,Bachelor degree,Data Analyst Specialist,5,35,65,Beijing
Company 02165,18.0,3-5 years,Bachelor degree,Role 00465,1,12,24,Beijing
Company 02501,12.5,1-3 years,Bachelor degree,Role 00008,5,10,15,Beijing
Company 01900,30.0,1-3 years,Bachelor degree,Role 00008,2,20,40,Beijing
Company 02435,12.5,1-3 years,Bachelor degree,Data Analyst (mj000419),6,10,15,Beijing
Company 02282,42.5,5+ years,Bachelor degree,Role 00814,1,35,50,Beijing
Company 02128,18.0,3-5 years,Bachelor degree,Role 00049,5,12,24,Beijing
Company 02502,40.0,5+ years,Bachelor degree,Role 00008,1,30,50,Beijing
Company 02503,22.5,1-3 years,Bachelor degree,Role 00815,3,15,30,Beijing
Company 02128,10.0,1-3 years,Bachelor degree,Role 00793,6,8,12,Beijing
Company 02504,21.0,Experience not required,Education not specified,Role 00816,1,16,26,Beijing
Company 02432,7.5,1-3 years,Bachelor degree,Data Analyst Engineer,2,5,10,Beijing
Company 02505,22.5,3-5 years,Associate degree,Role 00817,4,15,30,Beijing
Company 02506,9.0,Experience not required,Bachelor degree,Role 00008,3,6,12,Beijing
Company 02417,25.0,3-5 years,Bachelor degree,Role 00063,2,20,30,Beijing
Company 02413,27.5,5+ years,Bachelor degree,Role 00008,3,20,35,Beijing
Company 02282,35.0,3-5 years,Bachelor degree,Role 00008,3,25,45,Beijing
Company 02507,17.5,1-3 years,Bachelor degree,Role 00818,3,15,20,Beijing
Company 02508,8.5,1-3 years,Bachelor degree,Role 00008,3,7,10,Beijing
Company 02283,11.5,3-5 years,Bachelor degree,Role 00819,5,9,14,Beijing
Company 02509,5.0,1-3 years,Associate degree,Role 01631,5,4,6,Beijing
Company 01169,30.0,3-5 years,Education not specified,Data Analyst Engineer,1,20,40,Beijing
Company 02446,37.5,5+ years,Bachelor degree,Senior Data Analyst Manager,5,25,50,Beijing
Company 02510,9.0,1-3 years,Postgraduate,Role 00008,6,8,10,Beijing
Company 02282,45.0,3-5 years,Bachelor degree,Role 00049,2,35,55,Beijing
Company 02511,22.5,5+ years,Bachelor degree,Role 00821,3,15,30,Beijing
Company 02282,35.0,5+ years,Bachelor degree,Role 00063,5,30,40,Beijing
Company 02512,15.0,1-3 years,Bachelor degree,Role 00008,6,12,18,Beijing
Company 02414,22.5,3-5 years,Bachelor degree,Role 00463,2,15,30,Beijing
Keep,20.0,3-5 years,Bachelor degree,Role 00008,6,15,25,Beijing
Company 02451,8.0,1-3 years,Bachelor degree,Role 00008,2,6,10,Beijing
Company 02290,30.0,5+ years,Bachelor degree,Role 00075,2,25,35,Beijing
Company 02513,45.0,3-5 years,Bachelor degree,Role 00822,2,30,60,Beijing
Company 02400,25.0,3-5 years,Postgraduate,Role 00168,4,20,30,Beijing
Company 00135,22.5,1-3 years,Bachelor degree,Role 00075,2,15,30,Beijing
Company 02514,22.5,3-5 years,Bachelor degree,Role 00075,3,15,30,Beijing
Company 01513,37.5,3-5 years,Bachelor degree,Role 00823,1,25,50,Beijing
Company 02515,18.0,3-5 years,Education not specified,Role 00075,1,12,24,Beijing
Company 00135,30.0,Experience not required,Bachelor degree,Role 00075,1,20,40,Beijing
Company 02516,37.5,5+ years,Bachelor degree,Role 00075,6,25,50,Beijing
Company 02517,8.5,Experience not required,Postgraduate,Role 00075,6,7,10,Beijing
Company 02433,35.0,5+ years,Bachelor degree,Role 01613,1,30,40,Beijing
Company 02518,24.0,5+ years,Bachelor degree,Role 00075,4,18,30,Beijing
Company 01513,37.5,5+ years,Bachelor degree,Role 00824,5,25,50,Beijing
Company 00135,37.5,3-5 years,Bachelor degree,Role 00546,6,25,50,Beijing
Company 00057,30.0,1-3 years,Bachelor degree,Role 00075,1,20,40,Beijing
Company 02282,25.0,1-3 years,Bachelor degree,Role 00825,4,20,30,Beijing
Company 02519,12.5,3-5 years,Bachelor degree,Role 00075,2,10,15,Beijing
Company 00836,20.0,1-3 years,Bachelor degree,Role 00075,4,15,25,Beijing
Company 00173,7.5,1-3 years,Bachelor degree,Role 00075,3,5,10,Beijing
Company 02520,10.5,1-3 years,Bachelor degree,Role 00075,4,8,13,Beijing
Company 02521,27.5,5+ years,Bachelor degree,Role 00075,5,20,35,Beijing
Company 00135,30.0,3-5 years,Bachelor degree,Role 00826,4,20,40,Beijing
Company 02522,20.5,5+ years,Bachelor degree,Role 01632,1,20,21,Beijing
Company 02523,22.5,3-5 years,Bachelor degree,Role 00075,3,15,30,Beijing
Company 00135,21.0,5+ years,Bachelor degree,Role 00075,5,15,27,Beijing
Company 02488,30.0,3-5 years,Bachelor degree,Role 00828,4,25,35,Beijing
Company 00305,16.0,1-3 years,Bachelor degree,Role 00075,4,12,20,Beijing
Company 02282,20.0,3-5 years,Bachelor degree,Role 00094,2,15,25,Beijing
Company 00722,30.0,3-5 years,Bachelor degree,Role 00075,3,20,40,Beijing
Company 02524,20.0,5+ years,Bachelor degree,Role 00075,5,15,25,Beijing
Company 02304,37.5,3-5 years,Bachelor degree,Role 01633,4,25,50,Beijing
Company 02525,15.0,Less than 1 year,Associate degree,Role 00075,6,10,20,Beijing
Company 02522,21.5,3-5 years,Bachelor degree,Role 00075,2,18,25,Beijing
Company 02526,11.0,3-5 years,Bachelor degree,Role 00075,4,10,12,Beijing
Company 00985,21.0,3-5 years,Bachelor degree,Role 00075,2,14,28,Beijing
Company 01334,27.5,5+ years,Bachelor degree,Role 00075,1,20,35,Beijing
Company 02276,24.0,3-5 years,Bachelor degree,Role 00075,4,18,30,Beijing
Company 02527,15.5,5+ years,Bachelor degree,Role 00075,2,15,16,Beijing
Company 00026,22.5,3-5 years,Bachelor degree,Role 00588,4,15,30,Beijing
Company 02282,17.5,1-3 years,Bachelor degree,Role 00542,5,15,20,Beijing
Suning,23.0,5+ years,Associate degree,Role 00168,1,16,30,Beijing
Company 00305,45.0,5+ years,Bachelor degree,Role 00830,5,30,60,Beijing
Company 02338,30.0,3-5 years,Bachelor degree,Role 00714,2,25,35,Beijing
Company 02168,32.5,Experience not required,Bachelor degree,Role 00075,1,25,40,Beijing
Company 02004,37.5,3-5 years,Bachelor degree,Role 00168,1,25,50,Beijing
Company 02282,17.5,3-5 years,Bachelor degree,Role 00075,3,15,20,Beijing
Company 02497,27.5,3-5 years,Bachelor degree,Role 00075,2,25,30,Beijing
Company 00135,12.5,3-5 years,Bachelor degree,Role 00075,5,10,15,Beijing
Company 02528,12.5,3-5 years,Bachelor degree,Role 00075,3,10,15,Beijing
Company 02282,35.0,3-5 years,Bachelor degree,Role 00075,5,25,45,Beijing
Company 02438,37.5,3-5 years,Bachelor degree,Role 00075,6,25,50,Beijing
Company 02281,30.0,3-5 years,Bachelor degree,Role 01634,5,20,40,Beijing
Company 02282,37.5,3-5 years,Bachelor degree,Role 00542,2,30,45,Beijing
Company 02529,20.0,3-5 years,Bachelor degree,Role 00075,6,15,25,Beijing
Company 02530,25.0,3-5 years,Bachelor degree,Role 00075,3,20,30,Beijing
Company 02483,17.5,3-5 years,Bachelor degree,Role 00075,3,15,20,Beijing
Company 02361,21.0,5+ years,Bachelor degree,Role 00075,2,18,24,Beijing
Company 00133,32.5,3-5 years,Bachelor degree,Role 00396,5,25,40,Beijing
Company 02282,30.0,3-5 years,Bachelor degree,Role 00542,6,20,40,Beijing
Company 02531,10.5,1-3 years,Bachelor degree,Role 00075,2,10,11,Beijing
Company 02361,20.0,3-5 years,Bachelor degree,Role 00075,6,15,25,Beijing
Company 02532,19.0,5+ years,Bachelor degree,Role 00075,4,15,23,Beijing
Company 00135,20.0,3-5 years,Bachelor degree,Role 00832,4,15,25,Beijing
Company 02533,30.0,5+ years,Bachelor degree,Role 00833,1,25,35,Beijing
Company 02015,30.0,5+ years,Bachelor degree,Role 00605,4,20,40,Beijing
Company 00115,45.0,5+ years,Bachelor degree,Role 00075,6,30,60,Beijing
Company 00173,10.0,1-3 years,Education not specified,Role 00075,6,8,12,Beijing
VIPKID,27.5,3-5 years,Bachelor degree,Role 00421,5,20,35,Beijing
Company 02534,25.0,5+ years,Bachelor degree,Role 00168,6,20,30,Beijing
Company 00135,25.0,3-5 years,Bachelor degree,Role 00555,3,20,30,Beijing
Company 02004,20.0,1-3 years,Bachelor degree,Role 00075,1,15,25,Beijing
Company 00662,22.5,3-5 years,Bachelor degree,Role 00075,3,15,30,Beijing
Company 02535,12.5,1-3 years,Bachelor degree,Role 00075,5,10,15,Beijing
Company 02536,22.5,3-5 years,Bachelor degree,Role 00075,1,15,30,Beijing
Company 02397,30.0,5+ years,Bachelor degree,Role 00712,2,25,35,Beijing
Company 00135,35.0,5+ years,Bachelor degree,Role 00168,1,30,40,Beijing
Company 02004,55.0,5+ years,Bachelor degree,Role 00168,6,40,70,Beijing
Company 02537,19.0,3-5 years,Bachelor degree,Role 00075,2,16,22,Beijing
Company 00133,40.0,3-5 years,Bachelor degree,Role 00588,6,30,50,Beijing
Company 02538,19.5,3-5 years,Bachelor degree,Role 00075,1,14,25,Beijing
Company 02539,9.0,3-5 years,Bachelor degree,Role 00075,3,6,12,Beijing
Company 02423,20.0,3-5 years,Bachelor degree,Role 00075,5,15,25,Beijing
Company 02540,27.5,3-5 years,Bachelor degree,Role 00075,4,20,35,Beijing
Company 00005,13.5,3-5 years,Bachelor degree,Role 00075,5,12,15,Beijing
Company 02276,32.5,3-5 years,Bachelor degree,Role 00075,5,25,40,Beijing
Company 02541,11.0,3-5 years,Bachelor degree,Role 00075,4,10,12,Beijing
Company 02141,22.5,Experience not required,Bachelor degree,Role 00834,4,15,30,Beijing
Company 02405,18.5,5+ years,Postgraduate,Role 00075,6,15,22,Beijing
Company 02397,27.5,3-5 years,Bachelor degree,Role 00580,4,20,35,Beijing
Company 02542,30.0,3-5 years,Bachelor degree,Role 00835,3,20,40,Beijing
Company 02338,32.5,3-5 years,Bachelor degree,Role 00836,6,25,40,Beijing
Company 02438,37.5,3-5 years,Bachelor degree,Role 00230,3,25,50,Beijing
Company 02543,25.0,3-5 years,Bachelor degree,Role 00204,1,20,30,Beijing
Company 01573,20.0,5+ years,Bachelor degree,Role 00075,4,15,25,Beijing
Company 00135,17.5,3-5 years,Bachelor degree,Role 00075,6,15,20,Beijing
Company 02544,35.0,5+ years,Bachelor degree,Role 00546,6,30,40,Beijing
Company 02310,21.5,3-5 years,Bachelor degree,Role 00075,1,18,25,Beijing
Company 00712,17.5,3-5 years,Bachelor degree,Role 00549,3,15,20,Beijing
Company 02545,30.0,3-5 years,Bachelor degree,Role 00075,6,20,40,Beijing
Company 02546,21.5,3-5 years,Bachelor degree,Role 00075,1,15,28,Beijing
Company 02513,30.0,3-5 years,Bachelor degree,Role 00542,3,20,40,Beijing
Company 00115,30.0,3-5 years,Bachelor degree,Role 00206,4,20,40,Beijing
Company 02434,22.5,3-5 years,Bachelor degree,Role 00168,6,15,30,Beijing
MinTech,25.0,3-5 years,Bachelor degree,Role 00580,6,20,30,Beijing
Company 02542,20.0,3-5 years,Bachelor degree,Role 01635,6,15,25,Beijing
Company 02350,27.5,3-5 years,Bachelor degree,Role 01636,3,20,35,Beijing
Company 02547,30.0,Experience not required,Bachelor degree,Role 00197,3,20,40,Beijing
Company 00057,40.0,3-5 years,Bachelor degree,Role 00075,1,30,50,Beijing
Company 02548,25.5,3-5 years,Bachelor degree,Role 00168,1,25,26,Beijing
Company 02415,20.0,5+ years,Bachelor degree,Role 00168,2,15,25,Beijing
Company 01599,22.5,3-5 years,Bachelor degree,Role 00168,5,15,30,Beijing
Company 00836,30.0,3-5 years,Bachelor degree,Role 00075,1,25,35,Beijing
Company 02282,32.5,5+ years,Bachelor degree,Role 00168,4,25,40,Beijing
Company 02549,27.5,3-5 years,Bachelor degree,Role 00839,6,20,35,Beijing
VIPKID,26.5,3-5 years,Bachelor degree,Role 00571,5,18,35,Beijing
Company 02378,29.5,3-5 years,Bachelor degree,Role 00822,1,24,35,Beijing
Company 02409,30.0,5+ years,Bachelor degree,Role 00425,1,20,40,Beijing
Company 02550,20.0,3-5 years,Bachelor degree,Role 00075,4,15,25,Beijing
Company 00135,28.5,3-5 years,Postgraduate,Role 00168,6,22,35,Beijing
Company 02283,15.0,Experience not required,Bachelor degree,Role 00075,4,10,20,Beijing
Company 02004,32.5,5+ years,Bachelor degree,Role 00168,2,30,35,Beijing
Company 00092,35.0,3-5 years,Postgraduate,Role 00075,2,30,40,Beijing
Company 00115,25.0,5+ years,Bachelor degree,Role 00075,1,20,30,Beijing
Company 02551,32.5,3-5 years,Bachelor degree,Role 00167,3,25,40,Beijing
Company 02378,24.0,3-5 years,Bachelor degree,Role 00577,1,18,30,Beijing
Company 02552,12.5,3-5 years,Bachelor degree,Role 00075,2,10,15,Beijing
Company 02553,27.5,3-5 years,Bachelor degree,Role 00075,5,20,35,Beijing
VIPKID,32.5,3-5 years,Bachelor degree,Role 01577,1,25,40,Beijing
Company 02554,22.5,3-5 years,Bachelor degree,Role 00174,3,15,30,Beijing
Company 02555,20.0,3-5 years,Bachelor degree,Role 00075,5,15,25,Beijing
Company 00089,30.0,1-3 years,Bachelor degree,Role 00542,4,20,40,Beijing
Company 01451,37.5,5+ years,Bachelor degree,Role 00387,3,25,50,Beijing
Company 02244,24.0,3-5 years,Bachelor degree,Role 00075,3,18,30,Beijing
Company 02416,25.0,Experience not required,Bachelor degree,Role 01637,3,20,30,Beijing
Company 02556,11.5,1-3 years,Bachelor degree,Role 00075,3,9,14,Beijing
Company 02454,30.0,3-5 years,Bachelor degree,Role 00565,2,20,40,Beijing
OKCoin,25.0,3-5 years,Bachelor degree,Role 01534,1,20,30,Beijing
Company 00135,22.5,5+ years,Bachelor degree,Role 00168,1,15,30,Beijing
Company 02423,23.0,3-5 years,Bachelor degree,Role 00075,3,16,30,Beijing
Company 02282,40.0,5+ years,Bachelor degree,Role 00075,3,30,50,Beijing
Company 02557,24.0,3-5 years,Bachelor degree,Role 00206,1,16,32,Beijing
Company 02558,17.5,5+ years,Bachelor degree,Role 00075,1,15,20,Beijing
Company 02559,22.5,3-5 years,Bachelor degree,Role 00075,3,15,30,Beijing
Company 02338,30.0,3-5 years,Bachelor degree,Role 00841,6,25,35,Beijing
Company 00700,30.0,3-5 years,Bachelor degree,Role 00168,6,20,40,Beijing
Company 02560,28.5,3-5 years,Bachelor degree,Role 00167,5,22,35,Beijing
Company 02561,22.5,5+ years,Bachelor degree,Role 00075,1,15,30,Beijing
Company 00115,30.0,3-5 years,Bachelor degree,Role 00075,1,20,40,Beijing
Company 00135,35.0,3-5 years,Bachelor degree,Role 00588,3,30,40,Beijing
Company 01334,30.0,3-5 years,Bachelor degree,Role 00168,6,20,40,Beijing
VIPKID,30.0,5+ years,Bachelor degree,Role 00094,2,20,40,Beijing
Company 02513,35.0,3-5 years,Bachelor degree,Role 00075,1,25,45,Beijing
Company 00517,22.5,3-5 years,Bachelor degree,Role 00842,5,15,30,Beijing
Company 00135,27.5,5+ years,Bachelor degree,Role 00075,1,20,35,Beijing
VIPKID,30.0,3-5 years,Bachelor degree,Role 01638,1,20,40,Beijing
Company 02282,30.0,5+ years,Education not specified,Role 00168,6,20,40,Beijing
Company 02517,8.5,Less than 1 year,Postgraduate,Role 00075,4,7,10,Beijing
Company 02483,22.5,3-5 years,Bachelor degree,Role 00844,3,15,30,Beijing
vivo,25.5,3-5 years,Bachelor degree,Role 01639,6,25,26,Beijing
Company 00088,25.0,3-5 years,Bachelor degree,Role 00387,3,20,30,Beijing
Company 00115,30.0,3-5 years,Bachelor degree,Role 00188,1,20,40,Beijing
Company 01334,30.0,5+ years,Bachelor degree,Role 00585,5,25,35,Beijing
Company 02562,3.0,Less than 1 year,Bachelor degree,Role 00210,1,2,4,Beijing
Company 01513,35.0,5+ years,Bachelor degree,Role 00846,4,25,45,Beijing
Company 00135,30.0,3-5 years,Bachelor degree,Role 00094,5,20,40,Beijing
Company 02276,40.0,3-5 years,Bachelor degree,Role 00168,6,30,50,Beijing
Company 02563,23.0,5+ years,Bachelor degree,Role 00075,6,16,30,Beijing
Company 02276,30.0,3-5 years,Bachelor degree,Role 00075,3,20,40,Beijing
Company 02564,20.0,1-3 years,Bachelor degree,Role 00075,4,15,25,Beijing
Company 02565,37.5,3-5 years,Bachelor degree,Role 00847,4,25,50,Beijing
Company 02172,12.5,1-3 years,Education not specified,Role 00075,1,10,15,Beijing
Company 02566,22.5,3-5 years,Bachelor degree,Role 00075,2,15,30,Beijing
Company 02567,22.5,3-5 years,Bachelor degree,Role 00075,5,15,30,Beijing
Company 02132,22.5,5+ years,Bachelor degree,Role 00075,6,15,30,Beijing
Company 01279,8.5,Less than 1 year,Bachelor degree,Role 00075,1,6,11,Beijing
Company 02568,23.0,1-3 years,Bachelor degree,Role 00848,2,18,28,Beijing
Company 01451,22.5,1-3 years,Bachelor degree,Role 00075,3,15,30,Beijing
Company 00135,35.0,5+ years,Bachelor degree,Role 00094,2,30,40,Beijing
Company 02569,15.5,Less than 1 year,Bachelor degree,Role 00075,1,11,20,Beijing
Company 02570,17.5,3-5 years,Bachelor degree,Role 01577,4,15,20,Beijing
Company 02416,25.0,3-5 years,Bachelor degree,Role 00168,2,20,30,Beijing
Company 02409,22.5,1-3 years,Bachelor degree,Role 00094,5,15,30,Beijing
